Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Fixation Count;Fixation Frequency [count/s];Fixation Duration Total [ms];Fixation Duration Average [ms];Fixation Duration Maximum [ms];Fixation Duration Minimum [ms];Fixation Dispersion Total [px];Fixation Dispersion Average [px];Fixation Dispersion Maximum [px];Fixation Dispersion Minimum [px];Saccade Count;Saccade Frequency [count/s];Saccade Duration Total [ms];Saccade Duration Average [ms];Saccade Duration Maximum [ms];Saccade Duration Minimum [ms];Saccade Amplitude Total [°];Saccade Amplitude Average [°];Saccade Amplitude Maximum [°];Saccade Amplitude Minimum [°];Saccade Velocity Total [°/s];Saccade Velocity Average [°/s];Saccade Velocity Maximum [°/s];Saccade Velocity Minimum [°/s];Saccade Latency Average [ms];Blink Count;Blink Frequency [count/s];Blink Duration Total [ms];Blink Duration Average [ms];Blink Duration Maximum [ms];Blink Duration Minimum [ms];Left Mouse Click Count;Left Mouse Click Frequency [count/s];Right Mouse Click Count;Right Mouse Click Frequency [count/s];Scanpath Length [px]
Trial009;13_psan_f.jpg;0.0;9996.6;MD206;DarkGoldenrod;26;2.6;8615.9;331.4;842.5;108.4;1850.5;71.2;99.9;27.2;27;2.7;733.6;27.2;91.8;8.0;183.9;6.8;46.0;0.1;4453.0;164.9;719.5;9.8;335.3;3;0.3;533.8;177.9;225.3;133.4;0;0.0;0;0.0;7342
Trial008;13_psan_f.jpg;0.0;9995.6;MDP207;DarkGray;31;3.1;7500.1;241.9;725.7;83.5;2506.5;80.9;99.7;17.2;32;3.2;1988.6;62.1;241.9;8.1;337.6;10.6;105.3;0.0;4027.2;125.8;720.6;3.4;255.4;3;0.3;375.5;125.2;133.5;116.9;0;0.0;0;0.0;7543
Trial005;13_psan_f.jpg;0.0;9992.8;WD202;DarkGreen;29;2.9;7407.9;255.4;1076.1;83.4;2303.4;79.4;99.7;32.7;32;3.2;1126.3;35.2;83.5;8.2;381.6;11.9;50.5;0.0;6573.2;205.4;716.1;3.4;268.6;9;0.9;1117.6;124.2;175.1;75.1;0;0.0;0;0.0;8064
Trial002;13_psan_f.jpg;0.0;9994.2;MD208;DarkKhaki;45;4.5;8565.5;190.3;517.2;81.8;3693.2;82.1;99.4;39.3;45;4.5;1426.4;31.7;133.4;8.2;204.3;4.5;21.0;0.1;4232.3;94.1;338.3;8.6;192.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;11210
Trial006;13_psan_f.jpg;0.0;9997.0;WD203;DarkMagenta;21;2.1;9051.0;431.0;1701.7;91.9;1627.3;77.5;99.8;30.8;22;2.2;800.6;36.4;175.1;8.2;93.9;4.3;22.5;0.0;1962.3;89.2;254.2;3.5;427.8;1;0.1;141.7;141.7;141.7;141.7;0;0.0;0;0.0;4249
Trial008;13_psan_f.jpg;0.0;9993.1;MD211;DarkOliveGreen;25;2.5;8950.4;358.0;1293.0;100.1;1992.6;79.7;100.0;27.2;25;2.5;717.9;28.7;125.1;8.3;173.2;6.9;78.3;0.0;3715.7;148.6;625.9;4.4;357.6;1;0.1;108.4;108.4;108.4;108.4;0;0.0;0;0.0;6458
Trial011;13_psan_f.jpg;0.0;9996.5;WD204;DarkOrange;47;4.7;6489.0;138.1;350.4;83.4;4194.1;89.2;99.8;69.1;47;4.7;3153.3;67.1;258.6;8.2;264.3;5.6;22.6;0.1;3958.0;84.2;427.1;8.0;138.7;2;0.2;333.7;166.8;175.1;158.5;0;0.0;0;0.0;8478
Trial005;13_psan_f.jpg;0.0;9995.1;MD212;DarkOrchid;36;3.6;8023.3;222.9;625.7;83.4;2896.1;80.4;99.3;25.7;35;3.5;1718.2;49.1;275.2;8.2;208.7;6.0;39.0;0.1;3315.7;94.7;359.7;10.4;237.0;1;0.1;166.7;166.7;166.7;166.7;0;0.0;0;0.0;7047
Trial012;13_psan_f.jpg;0.0;9996.4;WD205;DarkRed;39;3.9;6007.4;154.0;325.4;83.4;3578.9;91.8;100.0;60.2;40;4.0;3094.8;77.4;667.4;8.2;305.8;7.6;40.2;0.1;5793.0;144.8;949.9;7.1;171.1;5;0.5;558.7;111.7;133.5;100.1;0;0.0;0;0.0;6466
Trial005;13_psan_f.jpg;0.0;9992.0;MD213;DarkSalmon;39;3.9;8625.5;221.2;517.4;83.4;3349.0;85.9;99.4;24.0;39;3.9;1359.7;34.9;166.9;8.1;205.0;5.3;23.9;0.1;3809.1;97.7;350.6;7.6;221.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;10625
Trial011;13_psan_f.jpg;0.0;10001.0;MD208 (1);DarkSeaGreen;34;3.4;9189.0;270.3;542.2;116.7;2608.4;76.7;100.0;19.3;33;3.3;692.6;21.0;66.7;8.2;114.9;3.5;17.0;0.0;3215.4;97.4;309.3;1.9;275.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;7809
Trial003;13_psan_f.jpg;0.0;9996.9;MD209;DarkSlateBlue;26;2.6;8751.2;336.6;867.6;91.7;1946.0;74.8;100.0;16.6;27;2.7;1034.2;38.3;325.4;8.2;219.8;8.1;45.0;0.0;4429.1;164.0;762.1;4.2;336.2;2;0.2;175.2;87.6;91.9;83.3;0;0.0;0;0.0;7211
Trial007;13_psan_f.jpg;0.0;9996.5;MD214;DarkSlateGray;32;3.2;7844.5;245.1;592.2;83.4;2826.2;88.3;99.5;38.5;33;3.3;1793.4;54.3;375.4;8.2;156.6;4.7;32.4;0.0;2199.0;66.6;215.1;3.9;240.1;2;0.2;350.3;175.2;258.6;91.7;0;0.0;0;0.0;4919
Trial009;13_psan_f.jpg;0.0;9990.4;MD215;DarkTurquoise;26;2.6;9451.4;363.5;1034.5;83.4;2071.6;79.7;99.8;21.7;26;2.6;442.0;17.0;50.0;8.2;90.4;3.5;27.0;0.0;2857.7;109.9;647.4;1.9;333.0;1;0.1;91.7;91.7;91.7;91.7;0;0.0;0;0.0;3869
Trial004;13_psan_f.jpg;0.0;10002.1;MD216;DarkViolet;26;2.6;9225.8;354.8;1176.2;91.8;2113.2;81.3;99.9;30.1;27;2.7;483.8;17.9;66.7;8.2;116.3;4.3;26.3;0.0;4220.3;156.3;858.0;3.1;326.6;2;0.2;292.1;146.1;150.3;141.9;0;0.0;0;0.0;4291
Trial004;13_psan_f.jpg;0.0;9993.9;WD206;DeepPink;32;3.2;7808.4;244.0;1009.5;91.9;2355.9;73.6;99.7;18.6;33;3.3;1434.1;43.5;208.5;8.3;350.0;10.6;34.4;0.0;8827.2;267.5;885.4;5.4;257.8;3;0.3;250.1;83.4;100.1;75.0;0;0.0;0;0.0;13502
Trial003;13_psan_f.jpg;0.0;9997.3;WD207;DeepSkyBlue;32;3.2;6864.1;214.5;475.4;83.5;2624.7;82.0;99.8;20.0;31;3.1;809.3;26.1;100.1;8.2;188.3;6.1;42.5;0.0;5045.1;162.7;879.7;4.0;294.4;4;0.4;1882.0;470.5;1022.9;83.4;0;0.0;0;0.0;8313
Trial007;13_psan_f.jpg;0.0;9995.5;WD208;DimGray;33;3.3;8147.4;246.9;550.6;91.8;2657.2;80.5;99.8;24.2;37;3.7;1038.6;28.1;91.8;8.2;307.5;8.3;38.6;0.0;8757.5;236.7;1289.1;2.5;231.8;5;0.5;563.1;112.6;158.5;83.4;0;0.0;0;0.0;8922
Trial009;13_psan_f.jpg;0.0;9990.0;MD217;DodgerBlue;29;2.9;9334.7;321.9;725.7;83.4;2239.3;77.2;100.0;25.7;30;3.0;543.2;18.1;58.4;8.2;90.0;3.0;16.7;0.0;3779.2;126.0;723.7;2.1;318.7;1;0.1;83.4;83.4;83.4;83.4;0;0.0;0;0.0;6602
Trial002;13_psan_f.jpg;0.0;9999.5;WD209;Firebrick;29;2.9;8733.6;301.2;625.6;141.9;2265.3;78.1;100.0;28.5;30;3.0;801.2;26.7;216.9;8.2;142.4;4.7;26.3;0.0;3855.3;128.5;629.3;1.6;293.1;3;0.3;458.7;152.9;216.9;108.4;0;0.0;0;0.0;7765
Trial002;13_psan_f.jpg;0.0;9994.1;WD211;ForestGreen;31;3.1;6473.3;208.8;408.7;83.4;2478.2;79.9;99.7;17.8;34;3.4;1717.7;50.5;308.7;7.0;459.0;13.5;173.3;0.0;5723.5;168.3;631.3;4.9;244.9;4;0.4;1431.6;357.9;1072.9;108.4;0;0.0;0;0.0;8423
Trial001;13_psan_f.jpg;0.0;9996.3;WD211 (1);Gainsboro;36;3.6;8842.0;245.6;617.4;83.4;3154.8;87.6;100.0;36.0;36;3.6;867.7;24.1;108.5;8.2;130.4;3.6;21.3;0.0;3386.7;94.1;374.8;2.2;246.0;2;0.2;175.2;87.6;100.1;75.1;0;0.0;0;0.0;6637
Trial006;13_psan_f.jpg;0.0;9997.5;WD212;Gold;31;3.1;8408.7;271.2;842.6;83.4;2612.4;84.3;100.0;40.1;32;3.2;742.4;23.2;116.7;8.2;142.8;4.5;26.3;0.0;3625.9;113.3;631.3;4.2;281.1;2;0.2;822.9;411.4;572.6;250.3;0;0.0;0;0.0;5784
Trial010;13_psan_f.jpg;0.0;9993.6;WD213;Goldenrod;26;2.6;8691.6;334.3;876.0;91.7;2158.5;83.0;99.4;23.5;28;2.8;934.3;33.4;91.8;8.3;255.7;9.1;50.1;0.0;5656.2;202.0;782.9;3.5;327.2;3;0.3;341.9;114.0;158.5;75.1;0;0.0;0;0.0;9900
Trial012;13_psan_f.jpg;0.0;9994.9;WD214;Gray;24;2.4;8708.9;362.9;1026.1;91.8;1954.9;81.5;99.9;36.5;26;2.6;1128.9;43.4;150.2;8.2;280.5;10.8;58.9;0.0;4468.4;171.9;392.2;3.1;354.5;1;0.1;153.1;153.1;153.1;153.1;0;0.0;0;0.0;11219
Trial010;13_psan_f.jpg;0.0;9998.6;WD215;Green;27;2.7;9276.4;343.6;817.5;116.9;1988.7;73.7;99.7;23.1;27;2.7;567.0;21.0;66.7;8.2;100.0;3.7;16.8;0.0;2876.6;106.5;493.6;3.3;335.6;1;0.1;150.1;150.1;150.1;150.1;0;0.0;0;0.0;5889
Trial008;13_psan_f.jpg;0.0;9997.2;WD216;GreenYellow;36;3.6;7924.1;220.1;450.5;91.8;2866.3;79.6;100.0;24.6;38;3.8;1535.0;40.4;225.2;8.2;268.8;7.1;67.2;0.0;4573.6;120.4;671.1;3.9;213.5;2;0.2;317.0;158.5;158.5;158.5;0;0.0;0;0.0;4579
Trial005;13_psan_f.jpg;0.0;9992.8;WD218;HotPink;31;3.1;8825.5;284.7;575.6;91.7;2472.9;79.8;99.8;31.9;33;3.3;975.6;29.6;125.3;7.7;189.0;5.7;21.7;0.0;4641.5;140.7;333.3;4.1;276.6;1;0.1;116.8;116.8;116.8;116.8;0;0.0;0;0.0;10476
Trial012;13_psan_f.jpg;0.0;9999.6;WD219;IndianRed;19;1.9;2294.0;120.7;275.3;83.3;1726.6;90.9;99.5;51.6;18;1.8;5330.4;296.1;2018.7;8.2;840.3;46.7;281.4;0.1;1728.1;96.0;344.3;17.9;268.4;2;0.2;417.1;208.5;266.8;150.2;0;0.0;0;0.0;3363
Trial011;13_psan_f.jpg;0.0;9998.7;WD220;Indigo;24;2.4;6913.3;288.1;525.6;83.4;1628.5;67.9;98.2;16.4;25;2.5;1136.2;45.4;191.9;8.3;319.6;12.8;65.8;0.3;6378.8;255.2;925.8;32.8;351.0;3;0.3;1865.1;621.7;1698.3;75.0;0;0.0;0;0.0;8834
Trial011;13_psan_f.jpg;0.0;9997.5;WD221;Khaki;38;3.8;8900.7;234.2;634.0;91.8;2827.4;74.4;99.8;19.5;37;3.7;917.7;24.8;108.5;8.2;122.7;3.3;18.8;0.0;3340.9;90.3;328.6;4.2;241.2;1;0.1;150.2;150.2;150.2;150.2;0;0.0;0;0.0;6898
Trial010;13_psan_f.jpg;0.0;9998.5;WD222;LawnGreen;27;2.7;9443.5;349.8;1401.5;91.8;2077.0;76.9;99.6;27.0;26;2.6;550.1;21.2;66.8;8.1;91.8;3.5;16.2;0.1;2484.6;95.6;278.3;6.7;362.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6196
Trial009;13_psan_f.jpg;0.0;9993.0;WD223;LightBlue;33;3.3;9134.7;276.8;667.3;91.8;2886.9;87.5;99.6;55.6;33;3.3;742.0;22.5;83.5;8.2;109.3;3.3;17.0;0.0;3154.5;95.6;736.1;5.1;282.9;1;0.1;108.5;108.5;108.5;108.5;0;0.0;0;0.0;6655
Trial009;13_psan_f.jpg;0.0;10000.5;WD224;LightCoral;24;2.4;9376.0;390.7;1226.2;100.1;1924.5;80.2;99.6;30.4;24;2.4;617.5;25.7;133.5;8.2;66.2;2.8;13.1;0.0;1672.8;69.7;249.9;2.9;395.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4153
Trial009;13_psan_f.jpg;0.0;9994.8;WD225;LightGray;30;3.0;9184.1;306.1;909.2;83.5;2370.9;79.0;100.0;39.2;31;3.1;717.7;23.2;91.7;8.2;125.2;4.0;22.3;0.0;3694.3;119.2;605.5;5.6;303.6;1;0.1;91.7;91.7;91.7;91.7;0;0.0;0;0.0;6444
Trial002;13_psan_f.jpg;0.0;9999.8;WD226;LightGreen;27;2.7;9084.1;336.4;1434.7;83.4;2229.5;82.6;99.9;42.5;27;2.7;784.4;29.1;183.6;8.2;127.6;4.7;18.4;0.1;3169.3;117.4;833.5;7.3;342.0;1;0.1;125.1;125.1;125.1;125.1;0;0.0;0;0.0;7112
Trial011;13_psan_f.jpg;0.0;9995.7;WD227;LightPink;27;2.7;8947.9;331.4;901.0;141.8;2128.5;78.8;99.9;20.2;26;2.6;843.1;32.4;166.9;8.3;113.3;4.4;18.1;0.0;2077.6;79.9;255.2;3.0;340.7;1;0.1;158.5;158.5;158.5;158.5;0;0.0;0;0.0;6732
Trial009;13_psan_f.jpg;0.0;2648.8;WD228;LightSalmon;9;3.4;2436.0;270.7;792.5;108.5;716.9;79.7;99.9;20.4;8;3.0;208.4;26.0;50.0;8.2;29.9;3.7;12.3;0.0;742.4;92.8;294.3;4.5;252.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;1846
Trial008;13_psan_f.jpg;0.0;9999.6;WD229;LightSeaGreen;41;4.1;8600.3;209.8;567.2;83.4;3446.5;84.1;99.4;40.2;42;4.2;1218.1;29.0;150.1;8.2;147.7;3.5;17.0;0.1;3430.9;81.7;305.2;6.9;209.8;1;0.1;75.1;75.1;75.1;75.1;0;0.0;0;0.0;8109
Trial007;13_psan_f.jpg;0.0;9993.8;WD230;LightSkyBlue;33;3.3;7253.6;219.8;508.9;83.4;2807.8;85.1;99.2;47.8;34;3.4;1176.9;34.6;100.1;8.2;255.6;7.5;37.7;0.1;4816.7;141.7;564.2;6.5;260.9;7;0.7;1200.6;171.5;442.1;91.7;0;0.0;0;0.0;6292
Trial007;13_psan_f.jpg;0.0;9992.8;WD231;LightSlateGray;27;2.7;9342.9;346.0;834.2;83.4;2366.3;87.6;99.9;33.0;26;2.6;642.2;24.7;83.4;8.2;85.4;3.3;19.9;0.0;2049.5;78.8;266.4;5.3;354.0;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5781
Trial004;13_psan_f.jpg;0.0;9997.1;WD232;LightSteelBlue;40;4.0;8157.9;203.9;550.5;91.8;3618.7;90.5;99.9;51.0;41;4.1;1426.8;34.8;241.9;8.2;158.3;3.9;32.6;0.1;2582.7;63.0;270.1;8.1;209.2;2;0.2;308.7;154.4;175.2;133.5;0;0.0;0;0.0;6154
Trial005;13_psan_f.jpg;0.0;9998.2;WD233;Lime;35;3.5;8432.2;240.9;500.5;83.4;2901.3;82.9;99.7;27.9;36;3.6;1209.6;33.6;133.5;8.2;173.2;4.8;18.4;0.0;3808.3;105.8;432.1;4.7;241.7;3;0.3;233.4;77.8;83.4;75.0;0;0.0;0;0.0;9248
Trial001;19_naps_f.jpg;0.0;9988.9;MD216;Coral;25;2.5;9267.6;370.7;1059.4;83.4;2071.2;82.8;100.0;50.8;26;2.6;609.2;23.4;116.9;8.2;104.8;4.0;12.6;0.0;3248.2;124.9;683.4;2.3;370.7;1;0.1;108.3;108.3;108.3;108.3;0;0.0;0;0.0;6149
Trial004;19_naps_f.jpg;0.0;9997.6;MD218;CornflowerBlue;30;3.0;9300.5;310.0;1176.2;83.4;2655.0;88.5;99.8;54.8;29;2.9;693.1;23.9;191.9;8.3;84.4;2.9;15.7;0.0;2578.7;88.9;375.8;4.3;311.9;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5725
Trial011;19_naps_f.jpg;0.0;9994.1;MD220;Crimson;33;3.3;9025.1;273.5;650.7;91.8;2535.8;76.8;99.7;20.3;32;3.2;851.2;26.6;125.1;8.2;156.4;4.9;39.9;0.0;3125.0;97.7;318.8;5.3;286.8;1;0.1;91.7;91.7;91.7;91.7;0;0.0;0;0.0;7718
Trial008;19_naps_f.jpg;0.0;9994.8;MD221;Cyan;32;3.2;8158.0;254.9;1284.7;83.4;2602.2;81.3;99.8;30.9;33;3.3;1368.7;41.5;158.5;8.3;250.7;7.6;48.9;0.1;4422.6;134.0;586.0;6.1;223.9;2;0.2;467.0;233.5;283.5;183.5;0;0.0;0;0.0;8475
Trial008;19_naps_f.jpg;0.0;9991.7;MD222;DarkBlue;34;3.4;7065.2;207.8;876.0;83.5;2949.5;86.8;99.8;55.6;37;3.7;1869.0;50.5;216.9;8.2;299.0;8.1;48.2;0.1;4311.1;116.5;689.3;11.5;220.1;5;0.5;637.8;127.6;153.9;100.0;0;0.0;0;0.0;6510
Trial007;19_naps_f.jpg;0.0;9996.0;MD223;DarkCyan;31;3.1;8508.7;274.5;984.3;83.3;2787.0;89.9;99.8;28.6;31;3.1;1042.6;33.6;258.6;8.2;107.0;3.5;18.3;0.1;2585.4;83.4;339.1;6.2;285.0;1;0.1;108.5;108.5;108.5;108.5;0;0.0;0;0.0;5330
Trial006;19_naps_f.jpg;0.0;9990.8;MD224;DarkGoldenrod;29;2.9;8250.0;284.5;600.6;83.5;2384.0;82.2;99.7;38.0;29;2.9;1126.1;38.8;125.1;8.2;205.9;7.1;44.2;0.0;3739.2;128.9;526.7;5.9;294.6;2;0.2;233.7;116.8;116.9;116.8;0;0.0;0;0.0;5096
Trial006;19_naps_f.jpg;0.0;9997.3;MD225;DarkGray;27;2.7;8950.6;331.5;634.0;116.7;2104.8;78.0;99.9;24.0;29;2.9;567.3;19.6;83.4;8.2;85.4;2.9;12.9;0.0;3278.2;113.0;632.5;4.1;315.2;2;0.2;250.3;125.1;150.2;100.1;0;0.0;0;0.0;5372
Trial010;19_naps_f.jpg;0.0;9996.9;MD226;DarkGreen;23;2.3;9234.6;401.5;1026.0;158.5;1878.6;81.7;100.0;33.1;23;2.3;450.3;19.6;66.8;8.1;76.4;3.3;18.3;0.0;2155.5;93.7;314.2;2.2;378.8;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4017
Trial011;19_naps_f.jpg;0.0;9998.9;MD227;DarkKhaki;31;3.1;7549.4;243.5;926.0;91.7;2507.0;80.9;99.5;23.2;32;3.2;2160.6;67.5;792.5;8.2;261.1;8.2;61.0;0.1;3196.9;99.9;653.7;6.0;244.9;1;0.1;133.5;133.5;133.5;133.5;0;0.0;0;0.0;4848
Trial012;19_naps_f.jpg;0.0;10002.8;MD228;DarkMagenta;40;4.0;8426.0;210.6;383.7;83.4;3269.3;81.7;99.9;38.2;43;4.3;1191.9;27.7;166.7;8.0;158.6;3.7;24.3;0.0;4332.0;100.7;708.2;3.5;207.2;2;0.2;258.6;129.3;133.5;125.1;0;0.0;0;0.0;8378
Trial010;19_naps_f.jpg;0.0;9994.3;MD229;DarkOliveGreen;31;3.1;6356.5;205.0;558.9;100.1;2574.4;83.0;100.0;22.8;36;3.6;1618.4;45.0;242.0;8.2;346.7;9.6;47.7;0.0;5200.9;144.5;530.3;3.1;231.2;8;0.8;1543.3;192.9;442.1;100.1;0;0.0;0;0.0;7655
Trial011;19_naps_f.jpg;0.0;9993.7;MD230;DarkOrange;13;1.3;9535.4;733.5;3311.6;116.8;1105.9;85.1;99.7;44.4;13;1.3;283.2;21.8;58.4;8.2;41.1;3.2;17.1;0.0;946.2;72.8;293.5;3.4;766.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;2107
Trial002;19_naps_f.jpg;0.0;10000.4;MD231;DarkOrchid;38;3.8;8683.7;228.5;517.2;83.4;3171.9;83.5;99.6;41.7;40;4.0;851.2;21.3;116.9;8.2;140.9;3.5;17.7;0.1;6174.0;154.3;1056.2;6.1;225.0;2;0.2;250.1;125.1;141.7;108.4;0;0.0;0;0.0;6776
Trial007;19_naps_f.jpg;0.0;9997.4;MD232;DarkRed;35;3.5;9292.5;265.5;659.0;83.4;3038.7;86.8;99.5;58.2;35;3.5;534.2;15.3;83.4;8.2;66.8;1.9;20.8;0.0;2105.4;60.2;268.1;4.8;265.7;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5103
Trial002;19_naps_f.jpg;0.0;10000.4;MD233;DarkSalmon;36;3.6;7999.3;222.2;667.3;83.3;3036.9;84.4;99.6;37.3;39;3.9;1351.8;34.7;183.5;8.2;230.4;5.9;42.5;0.0;5067.8;129.9;729.8;4.6;223.5;4;0.4;442.0;110.5;141.8;91.7;0;0.0;0;0.0;6773
Trial006;19_naps_f.jpg;0.0;9994.1;MD234;DarkSeaGreen;31;3.1;8868.2;286.1;709.1;108.4;2619.5;84.5;99.8;27.9;31;3.1;792.3;25.6;75.0;8.2;127.5;4.1;17.0;0.0;3524.5;113.7;925.1;3.0;295.9;1;0.1;108.4;108.4;108.4;108.4;0;0.0;0;0.0;6918
Trial011;19_naps_f.jpg;0.0;9994.4;MD235;DarkSlateBlue;30;3.0;8933.4;297.8;834.1;100.1;2640.9;88.0;99.8;49.1;32;3.2;834.9;26.1;250.3;8.3;141.0;4.4;36.2;0.0;3199.5;100.0;682.1;4.4;289.5;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5191
Trial001;19_naps_f.jpg;0.0;10001.0;MD236;DarkSlateGray;28;2.8;8883.5;317.3;667.3;116.7;2299.6;82.1;99.9;23.3;28;2.8;868.1;31.0;108.4;8.3;141.0;5.0;18.4;0.0;3209.4;114.6;263.3;2.4;319.4;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8133
Trial012;19_naps_f.jpg;0.0;9997.1;MD237;DarkTurquoise;30;3.0;7605.0;253.5;934.4;83.4;2569.9;85.7;99.9;32.1;31;3.1;1779.5;57.4;277.5;8.3;182.1;5.9;34.1;0.0;2634.8;85.0;328.2;5.0;262.7;2;0.2;339.8;169.9;200.3;139.5;0;0.0;0;0.0;5551
Trial009;19_naps_f.jpg;0.0;9992.5;MD238;DarkViolet;33;3.3;7958.3;241.2;567.3;100.0;2540.2;77.0;100.0;25.5;34;3.4;784.0;23.1;66.7;8.2;171.0;5.0;24.0;0.0;4583.4;134.8;507.6;4.3;260.4;7;0.7;800.9;114.4;158.5;83.3;0;0.0;0;0.0;6376
Trial001;19_naps_f.jpg;0.0;9994.3;MD219;DeepPink;28;2.8;8575.7;306.3;567.2;91.7;2239.9;80.0;99.8;34.1;28;2.8;842.2;30.1;91.8;8.3;176.2;6.3;16.6;0.0;4172.0;149.0;331.7;3.2;313.0;2;0.2;350.5;175.2;183.6;166.9;0;0.0;0;0.0;9845
Trial007;19_naps_f.jpg;0.0;9995.3;MD240;DeepSkyBlue;33;3.3;8750.8;265.2;767.5;83.4;2811.9;85.2;99.6;52.5;33;3.3;933.9;28.3;175.3;8.2;84.2;2.6;16.8;0.0;2117.6;64.2;287.0;5.0;263.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;5307
Trial008;19_naps_f.jpg;0.0;10000.7;MD239;DimGray;34;3.4;8300.4;244.1;583.9;91.9;2791.2;82.1;99.6;34.7;37;3.7;1209.4;32.7;158.5;8.3;237.8;6.4;47.7;0.0;5546.0;149.9;695.0;4.4;224.1;3;0.3;333.6;111.2;125.1;100.1;0;0.0;0;0.0;7270
Trial003;19_naps_f.jpg;0.0;9988.5;WD234;DodgerBlue;31;3.1;8984.2;289.8;700.7;100.0;2507.3;80.9;99.7;48.7;31;3.1;809.0;26.1;141.9;8.2;140.2;4.5;15.3;0.1;3521.6;113.6;296.7;7.1;295.9;0;0.0;0.0;-;-;-;0;0.0;0;0.0;8602
Trial002;19_naps_f.jpg;0.0;9999.9;WD235;Firebrick;26;2.6;8533.4;328.2;784.1;100.0;1817.3;69.9;99.7;20.1;28;2.8;751.2;26.8;158.5;8.3;146.1;5.2;48.4;0.0;3198.0;114.2;405.3;3.8;332.1;2;0.2;358.6;179.3;200.1;158.5;0;0.0;0;0.0;4643
Trial006;19_naps_f.jpg;0.0;9997.1;WD236;ForestGreen;32;3.2;9267.2;289.6;750.7;91.8;2658.8;83.1;99.8;38.0;32;3.2;509.4;15.9;58.4;8.2;72.8;2.3;18.1;0.0;2388.4;74.6;339.0;2.5;293.6;0;0.0;0.0;-;-;-;0;0.0;0;0.0;4973
Trial010;19_naps_f.jpg;0.0;9996.3;WD237;Gainsboro;32;3.2;8999.9;281.2;617.2;91.7;2503.4;78.2;99.9;32.4;32;3.2;576.6;18.0;75.1;8.2;90.8;2.8;17.9;0.0;2639.7;82.5;309.6;4.5;287.1;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6034
Trial011;19_naps_f.jpg;0.0;9999.4;WD238;Gold;30;3.0;7266.0;242.2;1067.7;83.5;2677.6;89.3;100.0;35.4;31;3.1;2035.1;65.6;358.8;8.2;236.5;7.6;30.3;0.0;3115.9;100.5;374.5;3.9;250.5;2;0.2;217.0;108.5;133.5;83.5;0;0.0;0;0.0;6981
Trial008;19_naps_f.jpg;0.0;9992.4;WD239;Goldenrod;32;3.2;7301.2;228.2;775.9;83.4;2855.1;89.2;100.0;51.9;34;3.4;1733.1;51.0;358.7;6.7;239.3;7.0;70.6;0.1;2966.4;87.2;375.8;10.1;245.3;4;0.4;642.3;160.6;191.8;141.7;0;0.0;0;0.0;5645
Trial009;19_naps_f.jpg;0.0;9994.1;WD240;Gray;21;2.1;8850.7;421.5;976.0;91.7;1680.8;80.0;99.8;21.2;21;2.1;859.1;40.9;183.5;8.2;113.4;5.4;18.5;0.0;2035.6;96.9;440.5;3.7;439.2;1;0.1;83.5;83.5;83.5;83.5;0;0.0;0;0.0;5149
Trial002;19_naps_f.jpg;0.0;9992.2;WD241;Green;23;2.3;8642.0;375.7;892.4;91.7;1780.1;77.4;99.7;29.4;24;2.4;632.6;26.4;90.2;8.1;120.9;5.0;26.6;0.0;2485.9;103.6;454.9;2.6;400.8;1;0.1;133.4;133.4;133.4;133.4;0;0.0;0;0.0;5873
Trial002;9_sapn_f.jpg;0.0;9994.0;MD216;Coral;36;3.6;9325.6;259.0;784.1;91.8;2729.0;75.8;100.0;21.1;35;3.5;667.8;19.1;66.7;8.2;91.3;2.6;17.3;0.0;3023.2;86.4;317.5;1.9;245.3;0;0.0;0.0;-;-;-;0;0.0;0;0.0;6801
Trial008;9_sapn_f.jpg;0.0;9998.1;MD218;CornflowerBlue;38;3.8;8843.1;232.7;625.7;91.7;3293.7;86.7;99.7;51.5;37;3.7;992.0;26.8;133.4;8.2;147.1;4.0;18.6;0.1;3542.3;95.7;346.3;6.9;240.5;1;0.1;141.7;141.7;141.7;141.7;0;0.0;0;0.0;8905
Trial005;9_sapn_f.jpg;0.0;9991.9;MD220;Crimson;29;2.9;9051.3;312.1;667.4;108.5;2167.5;74.7;99.2;17.2;29;2.9;692.0;23.9;83.5;8.2;168.3;5.8;35.6;0.0;4112.6;141.8;645.9;3.9;301.5;2;0.2;225.3;112.6;116.9;108.4;0;0.0;0;0.0;6245
