Trial;Stimulus;Export Start Trial Time [ms];Export End Trial Time [ms];Participant;Color;Eye L/R;AOI Name;AOI Group;AOI Scope;AOI Order;AOI Size [px];AOI Coverage [%];Time to First Appearance [ms];Appearance Count;Visible Time [ms];Visible Time [%];Entry Time [ms];Sequence;Net Dwell Time [ms];Dwell Time [ms];Normalized Dwell [ms/Coverage];Glance Duration [ms];Diversion Duration [ms];First Fixation Duration [ms];Glances Count;Revisits;Fixation Count;Net Dwell Time [%];Dwell Time [%];Fixation Time [ms];Fixation Time [%];Average Fixation Duration [ms]
Trial011;17_psna_f.jpg;0.0;10024.8;WD240;Gray;Right;angry;;Local;1;119584;6.8;0.0;1;10024.8;100.0;2925.8;4;1751.9;1368.1;20180.6;1451.6;1801.9;91.7;2.0;1.0;6.0;17.5;13.6;1159.6;11.6;193.3
Trial006;17_psna_f.jpg;0.0;10001.4;WD241;Green;Right;angry;;Local;1;119584;6.8;0.0;1;10001.4;100.0;1909.8;3;834.2;809.1;11935.0;850.9;909.4;317.0;1.0;0.0;2.0;8.3;8.1;800.7;8.0;400.3
Trial012;17_psna_f.jpg;0.0;9995.5;MD216;Coral;Right;sad;;Local;2;119584;6.8;0.0;1;9995.5;100.0;3213.4;4;684.1;659.0;9720.4;717.5;759.2;216.9;1.0;0.0;2.0;6.8;6.6;650.6;6.5;325.3
Trial007;17_psna_f.jpg;0.0;9993.8;MD218;CornflowerBlue;Right;sad;;Local;2;119584;6.8;0.0;1;9993.8;100.0;242.0;2;2193.9;2110.6;31133.8;2210.7;2319.1;225.3;3.0;2.0;8.0;22.0;21.1;2068.8;20.7;258.6
Trial006;17_psna_f.jpg;0.0;9994.0;MD220;Crimson;Right;sad;;Local;2;119584;6.8;0.0;1;9994.0;100.0;2560.9;3;2335.6;2260.6;33346.9;2385.9;2519.3;175.1;2.0;1.0;9.0;23.4;22.6;2202.3;22.0;244.7
Trial007;17_psna_f.jpg;0.0;9991.6;MD221;Cyan;Right;sad;;Local;2;119584;6.8;0.0;1;9991.6;100.0;665.3;3;750.9;592.2;8736.2;742.5;917.6;375.4;2.0;1.0;3.0;7.5;5.9;584.0;5.8;194.7
Trial001;17_psna_f.jpg;0.0;9987.7;MD222;DarkBlue;Right;sad;;Local;2;119584;6.8;0.0;1;9987.7;100.0;3095.3;4;2102.1;1960.3;28917.0;2160.6;2460.8;125.1;3.0;2.0;10.0;21.0;19.6;1526.6;15.3;152.7
Trial006;17_psna_f.jpg;0.0;9992.7;MD223;DarkCyan;Right;sad;;Local;2;119584;6.8;0.0;1;9992.7;100.0;3869.8;5;1910.3;1868.5;27563.1;1952.1;2018.8;141.8;1.0;0.0;4.0;19.1;18.7;1843.5;18.4;460.9
Trial009;17_psna_f.jpg;0.0;9995.3;MD224;DarkGoldenrod;Right;sad;;Local;2;119584;6.8;0.0;1;9995.3;100.0;1036.2;2;1576.4;1518.3;22396.7;1751.8;1877.0;250.2;3.0;2.0;5.0;15.8;15.2;1501.6;15.0;300.3
Trial012;17_psna_f.jpg;0.0;10002.1;MD225;DarkGray;Right;sad;;Local;2;119584;6.8;0.0;1;10002.1;100.0;2527.9;3;934.3;884.2;13043.4;967.7;1034.5;392.0;2.0;1.0;3.0;9.3;8.8;875.9;8.8;292.0
Trial008;17_psna_f.jpg;0.0;10000.9;MD226;DarkGreen;Right;sad;;Local;2;119584;6.8;0.0;1;10000.9;100.0;2076.1;2;2994.7;2919.8;43070.1;3036.6;3086.6;317.0;2.0;1.0;7.0;29.9;29.2;2878.0;28.8;411.1
Trial005;17_psna_f.jpg;0.0;9995.7;MD227;DarkKhaki;Right;sad;;Local;2;119584;6.8;0.0;1;9995.7;100.0;1653.2;3;900.9;300.3;4430.4;433.9;475.5;116.7;1.0;0.0;2.0;9.0;3.0;225.2;2.3;112.6
Trial009;17_psna_f.jpg;0.0;9990.1;MD228;DarkMagenta;Right;sad;;Local;2;119584;6.8;0.0;1;9990.1;100.0;5977.5;4;1443.2;1393.1;20550.0;1459.8;1518.2;200.3;1.0;0.0;5.0;14.4;13.9;1351.5;13.5;270.3
Trial008;17_psna_f.jpg;0.0;9998.8;MD229;DarkOliveGreen;Right;sad;;Local;2;119584;6.8;0.0;1;9998.8;100.0;2708.0;2;2219.2;2177.2;32116.6;2335.7;2444.2;467.1;2.0;1.0;7.0;22.2;21.8;2027.1;20.3;289.6
Trial006;17_psna_f.jpg;0.0;9998.5;MD230;DarkOrange;Right;sad;;Local;2;119584;6.8;0.0;1;9998.5;100.0;1664.8;2;1485.0;1451.6;21412.4;1501.6;1593.2;300.3;2.0;1.0;4.0;14.9;14.5;1434.8;14.3;358.7
Trial001;17_psna_f.jpg;0.0;9995.8;MD231;DarkOrchid;Right;sad;;Local;2;119584;6.8;0.0;1;9995.8;100.0;2112.6;4;1468.2;1343.1;19812.0;1476.5;1685.1;100.1;2.0;1.0;6.0;14.7;13.4;1309.7;13.1;218.3
Trial003;17_psna_f.jpg;0.0;10002.5;MD232;DarkRed;Right;sad;;Local;2;119584;6.8;0.0;1;10002.5;100.0;2236.2;4;1059.3;1034.5;15259.6;1159.6;1209.6;483.9;1.0;0.0;3.0;10.6;10.3;1017.7;10.2;339.2
Trial007;17_psna_f.jpg;0.0;9992.6;MD233;DarkSalmon;Right;sad;;Local;2;119584;6.8;0.0;1;9992.6;100.0;2927.0;3;2169.0;2118.7;31253.1;2210.5;2268.8;166.9;2.0;1.0;12.0;21.7;21.2;1952.0;19.5;162.7
Trial004;17_psna_f.jpg;0.0;9994.2;MD234;DarkSeaGreen;Right;sad;;Local;2;119584;6.8;0.0;1;9994.2;100.0;1560.5;2;592.4;567.2;8367.4;625.6;659.0;392.1;1.0;0.0;2.0;5.9;5.7;558.9;5.6;279.5
Trial009;17_psna_f.jpg;0.0;9985.6;MD235;DarkSlateBlue;Right;sad;;Local;2;119584;6.8;0.0;1;9985.6;100.0;1176.6;2;1793.6;1760.2;25964.9;1868.6;1943.6;116.7;2.0;1.0;7.0;18.0;17.6;1710.2;17.1;244.3
Trial011;17_psna_f.jpg;0.0;9999.3;MD236;DarkSlateGray;Right;sad;;Local;2;119584;6.8;0.0;1;9999.3;100.0;3893.2;4;1259.7;1234.6;18211.3;1343.0;1459.8;275.2;2.0;1.0;3.0;12.6;12.3;1226.2;12.3;408.7
Trial001;17_psna_f.jpg;0.0;9996.1;MD237;DarkTurquoise;Right;sad;;Local;2;119584;6.8;0.0;1;9996.1;100.0;1337.3;2;1968.7;1943.5;28669.6;2043.7;2093.8;333.6;2.0;1.0;7.0;19.7;19.4;1755.1;17.6;250.7
Trial003;17_psna_f.jpg;0.0;9993.6;MD238;DarkViolet;Right;sad;;Local;2;119584;6.8;0.0;1;9993.6;100.0;1760.2;2;2661.0;2619.3;38637.0;2736.0;2836.1;191.9;3.0;2.0;12.0;26.6;26.2;2502.6;25.0;208.6
Trial011;17_psna_f.jpg;0.0;9992.0;MD219;DeepPink;Right;sad;;Local;2;119584;6.8;0.0;1;9992.0;100.0;1149.7;2;942.6;900.8;13288.5;959.4;1034.5;141.7;2.0;1.0;4.0;9.4;9.0;884.1;8.8;221.0
Trial006;17_psna_f.jpg;0.0;9998.0;MD240;DeepSkyBlue;Right;sad;;Local;2;119584;6.8;0.0;1;9998.0;100.0;2165.0;2;1810.2;1801.8;26578.8;1851.9;1910.3;667.4;1.0;0.0;4.0;18.1;18.0;1768.5;17.7;442.1
Trial009;17_psna_f.jpg;0.0;9996.2;MD239;DimGray;Right;sad;;Local;2;119584;6.8;0.0;1;9996.2;100.0;219.7;1;4279.2;3953.9;58324.4;4354.6;4546.3;150.1;6.0;5.0;15.0;42.8;39.6;3862.2;38.6;257.5
Trial012;17_psna_f.jpg;0.0;9996.1;WD234;DodgerBlue;Right;sad;;Local;2;119584;6.8;0.0;1;9996.1;100.0;2572.0;4;1910.2;1876.8;27685.1;2002.0;2043.7;542.1;2.0;1.0;5.0;19.1;18.8;1851.8;18.5;370.4
Trial011;17_psna_f.jpg;0.0;9999.9;WD235;Firebrick;Right;sad;;Local;2;119584;6.8;0.0;1;9999.9;100.0;1491.1;2;1084.5;1042.7;15381.3;1101.1;1159.5;258.6;1.0;0.0;3.0;10.8;10.4;1026.0;10.3;342.0
Trial009;17_psna_f.jpg;0.0;9993.3;WD236;ForestGreen;Right;sad;;Local;2;119584;6.8;0.0;1;9993.3;100.0;4394.9;4;1827.9;1769.5;26102.7;1861.2;1902.9;584.0;2.0;1.0;7.0;18.3;17.7;1727.8;17.3;246.8
Trial005;17_psna_f.jpg;0.0;9996.1;WD237;Gainsboro;Right;sad;;Local;2;119584;6.8;0.0;1;9996.1;100.0;5116.1;4;1076.1;1009.4;14889.8;1042.8;1142.8;100.1;1.0;0.0;6.0;10.8;10.1;967.8;9.7;161.3
Trial008;17_psna_f.jpg;0.0;9995.9;WD238;Gold;Right;sad;;Local;2;119584;6.8;0.0;1;9995.9;100.0;1654.0;2;1935.1;1835.3;27073.4;2002.0;2093.7;133.5;3.0;2.0;11.0;19.4;18.4;1634.9;16.4;148.6
Trial001;17_psna_f.jpg;0.0;9999.3;WD239;Goldenrod;Right;sad;;Local;2;119584;6.8;0.0;1;9999.3;100.0;3676.1;2;2227.3;2127.2;31378.8;2210.6;2427.4;100.1;1.0;0.0;9.0;22.3;21.3;1801.7;18.0;200.2
Trial011;17_psna_f.jpg;0.0;10024.8;WD240;Gray;Right;sad;;Local;2;119584;6.8;0.0;1;10024.8;100.0;1224.0;3;4938.2;4930.1;72724.9;5096.9;5222.1;208.6;4.0;3.0;12.0;49.3;49.2;4746.7;47.3;395.6
Trial006;17_psna_f.jpg;0.0;10001.4;WD241;Green;Right;sad;;Local;2;119584;6.8;0.0;1;10001.4;100.0;1008.8;2;959.3;859.2;12674.5;1067.8;1109.5;425.5;1.0;0.0;2.0;9.6;8.6;850.8;8.5;425.4
Trial012;17_psna_f.jpg;0.0;9995.5;MD216;Coral;Right;neutral;;Local;3;119584;6.8;0.0;1;9995.5;100.0;1795.3;3;3586.9;3486.8;51434.4;3611.9;3737.1;166.8;3.0;2.0;10.0;35.9;34.9;3428.4;34.3;342.8
Trial007;17_psna_f.jpg;0.0;9993.8;MD218;CornflowerBlue;Right;neutral;;Local;3;119584;6.8;0.0;1;9993.8;100.0;1176.3;4;1560.0;1401.4;20671.5;1501.6;1651.8;108.4;2.0;1.0;7.0;15.6;14.0;1359.7;13.6;194.2
Trial006;17_psna_f.jpg;0.0;9994.0;MD220;Crimson;Right;neutral;;Local;3;119584;6.8;0.0;1;9994.0;100.0;5205.1;5;3520.2;3486.9;51435.3;3628.6;3787.8;191.9;2.0;1.0;10.0;35.2;34.9;3369.9;33.7;337.0
Trial007;17_psna_f.jpg;0.0;9991.6;MD221;Cyan;Right;neutral;;Local;3;119584;6.8;0.0;1;9991.6;100.0;1441.0;5;2052.2;2010.5;29656.5;2127.2;2185.6;458.9;2.0;1.0;7.0;20.5;20.1;1943.7;19.5;277.7
Trial001;17_psna_f.jpg;0.0;9987.7;MD222;DarkBlue;Right;neutral;;Local;3;119584;6.8;0.0;1;9987.7;100.0;1093.2;2;2978.3;2652.8;39132.2;2852.9;3319.9;141.7;4.0;3.0;13.0;29.8;26.6;2402.2;24.1;184.8
Trial006;17_psna_f.jpg;0.0;9992.7;MD223;DarkCyan;Right;neutral;;Local;3;119584;6.8;0.0;1;9992.7;100.0;1750.9;3;2577.7;2511.0;37040.0;2677.7;3044.8;158.5;3.0;2.0;12.0;25.8;25.1;2385.7;23.9;198.8
Trial009;17_psna_f.jpg;0.0;9995.3;MD224;DarkGoldenrod;Right;neutral;;Local;3;119584;6.8;0.0;1;9995.3;100.0;2704.7;4;483.9;458.7;6766.6;508.9;550.6;166.7;1.0;0.0;2.0;4.8;4.6;433.6;4.3;216.8
Trial012;17_psna_f.jpg;0.0;10002.1;MD225;DarkGray;Right;neutral;;Local;3;119584;6.8;0.0;1;10002.1;100.0;1702.1;2;4012.5;3795.5;55987.6;3962.2;4154.1;425.4;4.0;3.0;9.0;40.1;37.9;3753.7;37.5;417.1
Trial008;17_psna_f.jpg;0.0;10000.9;MD226;DarkGreen;Right;neutral;;Local;3;119584;6.8;0.0;1;10000.9;100.0;7298.2;4;2711.1;2702.7;39868.0;2752.8;2752.8;475.5;1.0;0.0;2.0;27.1;27.0;2694.5;26.9;1347.2
Trial005;17_psna_f.jpg;0.0;9995.7;MD227;DarkKhaki;Right;neutral;;Local;3;119584;6.8;0.0;1;9995.7;100.0;2879.4;4;1760.2;1610.1;23750.9;1651.7;1860.2;100.1;1.0;0.0;5.0;17.6;16.1;1042.8;10.4;208.6
Trial009;17_psna_f.jpg;0.0;9990.1;MD228;DarkMagenta;Right;neutral;;Local;3;119584;6.8;0.0;1;9990.1;100.0;1789.8;2;1626.7;1610.0;23749.2;1660.0;1701.7;108.5;1.0;0.0;7.0;16.3;16.1;1551.6;15.5;221.7
Trial008;17_psna_f.jpg;0.0;9998.8;MD229;DarkOliveGreen;Right;neutral;;Local;3;119584;6.8;0.0;1;9998.8;100.0;6728.7;5;809.2;784.1;11566.1;834.0;884.1;258.6;1.0;0.0;3.0;8.1;7.8;767.5;7.7;255.8
Trial006;17_psna_f.jpg;0.0;9998.5;MD230;DarkOrange;Right;neutral;;Local;3;119584;6.8;0.0;1;9998.5;100.0;3641.9;4;2844.9;2744.6;40486.6;2836.5;2878.1;308.6;2.0;1.0;5.0;28.5;27.5;2719.5;27.2;543.9
Trial001;17_psna_f.jpg;0.0;9995.8;MD231;DarkOrchid;Right;neutral;;Local;3;119584;6.8;0.0;1;9995.8;100.0;969.8;2;2911.1;2769.5;40853.5;2836.2;3036.4;175.3;2.0;1.0;10.0;29.1;27.7;2635.9;26.4;263.6
Trial003;17_psna_f.jpg;0.0;10002.5;MD232;DarkRed;Right;neutral;;Local;3;119584;6.8;0.0;1;10002.5;100.0;1260.2;2;2344.3;2093.7;30884.3;2294.0;2427.5;283.6;2.0;1.0;7.0;23.4;20.9;2051.8;20.5;293.1
Trial007;17_psna_f.jpg;0.0;9992.6;MD233;DarkSalmon;Right;neutral;;Local;3;119584;6.8;0.0;1;9992.6;100.0;215.8;1;2686.1;2627.8;38763.1;3036.4;3411.8;367.1;3.0;2.0;9.0;26.9;26.3;2552.5;25.5;283.6
Trial004;17_psna_f.jpg;0.0;9994.2;MD234;DarkSeaGreen;Right;neutral;;Local;3;119584;6.8;0.0;1;9994.2;100.0;2845.1;4;2577.6;2536.1;37409.6;2577.7;2619.3;233.6;1.0;0.0;7.0;25.8;25.4;2444.3;24.5;349.2
Trial009;17_psna_f.jpg;0.0;9985.6;MD235;DarkSlateBlue;Right;neutral;;Local;3;119584;6.8;0.0;1;9985.6;100.0;4321.5;4;2519.2;2460.8;36299.2;2577.7;2669.4;533.8;2.0;1.0;7.0;25.2;24.6;2418.9;24.2;345.6
Trial011;17_psna_f.jpg;0.0;9999.3;MD236;DarkSlateGray;Right;neutral;;Local;3;119584;6.8;0.0;1;9999.3;100.0;714.9;2;4362.8;4337.7;63986.1;4504.6;4613.1;642.4;3.0;2.0;9.0;43.6;43.4;4195.9;42.0;466.2
Trial001;17_psna_f.jpg;0.0;9996.1;MD237;DarkTurquoise;Right;neutral;;Local;3;119584;6.8;0.0;1;9996.1;100.0;4590.5;4;4121.0;4070.9;60050.2;4112.5;4246.9;442.1;1.0;0.0;9.0;41.2;40.7;3976.9;39.8;441.9
Trial003;17_psna_f.jpg;0.0;9993.6;MD238;DarkViolet;Right;neutral;;Local;3;119584;6.8;0.0;1;9993.6;100.0;4004.1;3;1301.5;1209.7;17843.7;1276.4;1384.9;91.8;2.0;1.0;6.0;13.0;12.1;1168.0;11.7;194.7
Trial011;17_psna_f.jpg;0.0;9992.0;MD219;DeepPink;Right;neutral;;Local;3;119584;6.8;0.0;1;9992.0;100.0;3243.5;4;4237.5;4095.9;60418.6;4371.2;4421.3;367.0;3.0;2.0;13.0;42.4;41.0;4020.3;40.2;309.3
Trial006;17_psna_f.jpg;0.0;9998.0;MD240;DeepSkyBlue;Right;neutral;;Local;3;119584;6.8;0.0;1;9998.0;100.0;4025.2;3;1176.2;1159.6;17105.0;1217.9;1267.9;508.9;1.0;0.0;3.0;11.8;11.6;1142.8;11.4;380.9
Trial009;17_psna_f.jpg;0.0;9996.2;MD239;DimGray;Right;neutral;;Local;3;119584;6.8;0.0;1;9996.2;100.0;1162.3;3;1476.6;1376.3;20302.4;1568.2;1718.3;116.7;4.0;3.0;7.0;14.8;13.8;1343.1;13.4;191.9
Trial012;17_psna_f.jpg;0.0;9996.1;WD234;DodgerBlue;Right;neutral;;Local;3;119584;6.8;0.0;1;9996.1;100.0;736.7;2;1659.9;1610.1;23750.3;1701.7;1793.5;233.6;2.0;1.0;6.0;16.6;16.1;1576.5;15.8;262.8
Trial011;17_psna_f.jpg;0.0;9999.9;WD235;Firebrick;Right;neutral;;Local;3;119584;6.8;0.0;1;9999.9;100.0;4260.7;4;4713.3;4679.8;69031.9;4771.6;4796.7;141.8;2.0;1.0;12.0;47.1;46.8;4563.0;45.6;380.3
Trial009;17_psna_f.jpg;0.0;9993.3;WD236;ForestGreen;Right;neutral;;Local;3;119584;6.8;0.0;1;9993.3;100.0;1183.4;2;3086.4;2953.1;43561.3;3128.1;3228.3;342.0;2.0;1.0;8.0;30.9;29.6;2853.2;28.6;356.6
Trial005;17_psna_f.jpg;0.0;9996.1;WD237;Gainsboro;Right;neutral;;Local;3;119584;6.8;0.0;1;9996.1;100.0;2822.1;2;3303.3;3245.0;47867.7;3353.5;3411.9;267.0;2.0;1.0;9.0;33.0;32.5;3178.4;31.8;353.2
Trial008;17_psna_f.jpg;0.0;9995.9;WD238;Gold;Right;neutral;;Local;3;119584;6.8;0.0;1;9995.9;100.0;3530.9;4;2085.5;2060.5;30394.3;2202.2;2218.8;216.9;2.0;1.0;5.0;20.9;20.6;1960.1;19.6;392.0
Trial001;17_psna_f.jpg;0.0;9999.3;WD239;Goldenrod;Right;neutral;;Local;3;119584;6.8;0.0;1;9999.3;100.0;6245.4;3;1885.5;1635.1;24119.3;1851.9;1993.8;417.1;1.0;0.0;7.0;18.9;16.4;1584.5;15.8;226.4
Trial011;17_psna_f.jpg;0.0;10024.8;WD240;Gray;Right;neutral;;Local;3;119584;6.8;0.0;1;10024.8;100.0;4185.4;5;942.6;926.0;13659.0;1167.8;1226.2;191.9;1.0;0.0;4.0;9.4;9.2;809.1;8.1;202.3
Trial006;17_psna_f.jpg;0.0;10001.4;WD241;Green;Right;neutral;;Local;3;119584;6.8;0.0;1;10001.4;100.0;2777.4;4;6006.2;5905.9;87118.6;6006.2;6198.0;825.7;2.0;1.0;12.0;60.1;59.1;5822.7;58.2;485.2
Trial012;17_psna_f.jpg;0.0;9995.5;MD216;Coral;Right;happy;;Local;4;119584;6.8;0.0;1;9995.5;100.0;243.7;2;4329.5;4262.9;62882.7;4363.0;4446.5;191.9;3.0;2.0;11.0;43.3;42.6;4087.5;40.9;371.6
Trial007;17_psna_f.jpg;0.0;9993.8;MD218;CornflowerBlue;Right;happy;;Local;4;119584;6.8;0.0;1;9993.8;100.0;725.9;3;3920.6;3862.3;56973.5;3970.7;4070.9;400.4;2.0;1.0;9.0;39.2;38.6;3803.7;38.1;422.6
Trial006;17_psna_f.jpg;0.0;9994.0;MD220;Crimson;Right;happy;;Local;4;119584;6.8;0.0;1;9994.0;100.0;241.8;2;2353.1;2268.9;33469.1;2386.4;2436.5;166.9;1.0;0.0;4.0;23.5;22.7;2235.5;22.4;558.9
Trial007;17_psna_f.jpg;0.0;9991.6;MD221;Cyan;Right;happy;;Local;4;119584;6.8;0.0;1;9991.6;100.0;223.2;2;4095.8;4179.2;61647.7;4245.9;4471.3;100.1;4.0;3.0;18.0;41.0;41.8;4012.3;40.2;222.9
Trial001;17_psna_f.jpg;0.0;9987.7;MD222;DarkBlue;Right;happy;;Local;4;119584;6.8;0.0;1;9987.7;100.0;259.0;1;2763.2;2129.4;31411.0;2471.4;2579.8;275.2;4.0;3.0;6.0;27.7;21.3;2037.6;20.4;339.6
Trial006;17_psna_f.jpg;0.0;9992.7;MD223;DarkCyan;Right;happy;;Local;4;119584;6.8;0.0;1;9992.7;100.0;508.1;2;2602.7;2452.4;36175.6;2644.3;2744.3;325.3;2.0;1.0;7.0;26.0;24.5;2385.6;23.9;340.8
Trial009;17_psna_f.jpg;0.0;9995.3;MD224;DarkGoldenrod;Right;happy;;Local;4;119584;6.8;0.0;1;9995.3;100.0;277.1;1;1384.8;1301.2;19193.7;1451.3;1526.4;225.2;3.0;2.0;6.0;13.9;13.0;1276.1;12.8;212.7
Trial012;17_psna_f.jpg;0.0;10002.1;MD225;DarkGray;Right;happy;;Local;4;119584;6.8;0.0;1;10002.1;100.0;275.6;1;2936.2;2827.7;41711.3;2986.2;3069.5;150.1;4.0;3.0;10.0;29.4;28.3;2711.3;27.1;271.1
Trial008;17_psna_f.jpg;0.0;10000.9;MD226;DarkGreen;Right;happy;;Local;4;119584;6.8;0.0;1;10000.9;100.0;240.9;1;1801.8;1776.8;26210.4;1810.2;1868.6;83.5;1.0;0.0;3.0;18.0;17.8;1760.2;17.6;586.7
Trial005;17_psna_f.jpg;0.0;9995.7;MD227;DarkKhaki;Right;happy;;Local;4;119584;6.8;0.0;1;9995.7;100.0;276.7;1;859.1;867.6;12798.5;892.6;1026.1;175.2;2.0;1.0;5.0;8.6;8.7;725.8;7.3;145.2
Trial009;17_psna_f.jpg;0.0;9990.1;MD228;DarkMagenta;Right;happy;;Local;4;119584;6.8;0.0;1;9990.1;100.0;3441.6;3;4838.4;4788.3;70632.6;4888.4;5197.2;233.6;2.0;1.0;12.0;48.4;47.9;4704.7;47.1;392.1
Trial008;17_psna_f.jpg;0.0;9998.8;MD229;DarkOliveGreen;Right;happy;;Local;4;119584;6.8;0.0;1;9998.8;100.0;705.9;1;2219.1;1985.5;29287.8;2294.1;2452.5;225.3;2.0;1.0;7.0;22.2;19.9;1893.6;18.9;270.5
Trial006;17_psna_f.jpg;0.0;9998.5;MD230;DarkOrange;Right;happy;;Local;4;119584;6.8;0.0;1;9998.5;100.0;396.8;1;2502.5;2410.8;35562.1;2577.6;2627.6;1226.4;2.0;1.0;4.0;25.0;24.1;2394.1;23.9;598.5
Trial001;17_psna_f.jpg;0.0;9995.8;MD231;DarkOrchid;Right;happy;;Local;4;119584;6.8;0.0;1;9995.8;100.0;794.7;1;3170.1;2577.7;38023.9;2911.4;2969.8;141.8;3.0;2.0;12.0;31.7;25.8;2460.7;24.6;205.1
Trial003;17_psna_f.jpg;0.0;10002.5;MD232;DarkRed;Right;happy;;Local;4;119584;6.8;0.0;1;10002.5;100.0;225.9;1;5589.0;5580.7;82322.3;5689.3;5889.5;208.5;3.0;2.0;17.0;55.9;55.8;5463.9;54.6;321.4
Trial007;17_psna_f.jpg;0.0;9992.6;MD233;DarkSalmon;Right;happy;;Local;4;119584;6.8;0.0;1;9992.6;100.0;766.4;2;3161.4;3019.8;44545.6;3336.8;3420.2;100.1;2.0;1.0;13.0;31.6;30.2;2694.5;27.0;207.3
Trial004;17_psna_f.jpg;0.0;9994.2;MD234;DarkSeaGreen;Right;happy;;Local;4;119584;6.8;0.0;1;9994.2;100.0;334.3;1;1401.4;1359.7;20057.4;1443.1;1534.8;709.0;2.0;1.0;3.0;14.0;13.6;1351.3;13.5;450.4
Trial009;17_psna_f.jpg;0.0;9985.6;MD235;DarkSlateBlue;Right;happy;;Local;4;119584;6.8;0.0;1;9985.6;100.0;217.3;1;3428.5;3403.5;50205.2;3487.0;3537.0;108.5;2.0;1.0;9.0;34.3;34.1;3345.1;33.5;371.7
Trial011;17_psna_f.jpg;0.0;9999.3;MD236;DarkSlateGray;Right;happy;;Local;4;119584;6.8;0.0;1;9999.3;100.0;247.8;1;942.6;900.8;13288.2;976.0;1084.4;425.4;2.0;1.0;2.0;9.4;9.0;900.8;9.0;450.4
Trial001;17_psna_f.jpg;0.0;9996.1;MD237;DarkTurquoise;Right;happy;;Local;4;119584;6.8;0.0;1;9996.1;100.0;244.4;1;1793.5;1667.6;24598.3;1818.6;1918.7;100.1;2.0;1.0;9.0;17.9;16.7;1559.0;15.6;173.2
Trial003;17_psna_f.jpg;0.0;9993.6;MD238;DarkViolet;Right;happy;;Local;4;119584;6.8;0.0;1;9993.6;100.0;200.2;1;1609.9;1585.0;23380.4;1660.1;1760.2;283.6;2.0;1.0;6.0;16.1;15.9;1534.9;15.4;255.8
Trial011;17_psna_f.jpg;0.0;9992.0;MD219;DeepPink;Right;happy;;Local;4;119584;6.8;0.0;1;9992.0;100.0;223.7;1;2786.3;2736.0;40359.6;2836.1;3094.9;383.7;3.0;2.0;7.0;27.9;27.4;2660.9;26.6;380.1
Trial006;17_psna_f.jpg;0.0;9998.0;MD240;DeepSkyBlue;Right;happy;;Local;4;119584;6.8;0.0;1;9998.0;100.0;254.7;1;1901.9;1860.2;27439.6;1901.9;1952.0;567.2;1.0;0.0;6.0;19.0;18.6;1818.4;18.2;303.1
Trial009;17_psna_f.jpg;0.0;9996.2;MD239;DimGray;Right;happy;;Local;4;119584;6.8;0.0;1;9996.2;100.0;1537.7;4;867.6;842.5;12427.2;892.4;967.6;166.9;2.0;1.0;4.0;8.7;8.4;825.8;8.3;206.5
Trial012;17_psna_f.jpg;0.0;9996.1;WD234;DodgerBlue;Right;happy;;Local;4;119584;6.8;0.0;1;9996.1;100.0;186.2;1;517.2;508.9;7506.1;525.6;567.2;200.2;1.0;0.0;2.0;5.2;5.1;500.6;5.0;250.3
Trial011;17_psna_f.jpg;0.0;9999.9;WD235;Firebrick;Right;happy;;Local;4;119584;6.8;0.0;1;9999.9;100.0;231.5;1;2235.7;2202.2;32484.6;2269.1;2360.8;116.8;2.0;1.0;7.0;22.4;22.0;2143.6;21.4;306.2
Trial009;17_psna_f.jpg;0.0;9993.3;WD236;ForestGreen;Right;happy;;Local;4;119584;6.8;0.0;1;9993.3;100.0;232.4;1;1793.5;1735.1;25595.2;1810.2;1985.3;216.9;2.0;1.0;5.0;17.9;17.4;1701.8;17.0;340.4
Trial005;17_psna_f.jpg;0.0;9996.1;WD237;Gainsboro;Right;happy;;Local;4;119584;6.8;0.0;1;9996.1;100.0;336.3;1;4212.6;3937.1;58077.0;4295.8;4429.3;133.4;3.0;2.0;12.0;42.1;39.4;3745.1;37.5;312.1
Trial008;17_psna_f.jpg;0.0;9995.9;WD238;Gold;Right;happy;;Local;4;119584;6.8;0.0;1;9995.9;100.0;394.4;1;2076.9;1977.1;29164.3;2060.6;2227.3;158.5;2.0;1.0;8.0;20.8;19.8;1926.9;19.3;240.9
Trial001;17_psna_f.jpg;0.0;9999.3;WD239;Goldenrod;Right;happy;;Local;4;119584;6.8;0.0;1;9999.3;100.0;414.4;1;2853.4;2277.5;33595.6;2344.2;2427.6;141.7;1.0;0.0;11.0;28.5;22.8;2068.8;20.7;188.1
Trial011;17_psna_f.jpg;0.0;10024.8;WD240;Gray;Right;happy;;Local;4;119584;6.8;0.0;1;10024.8;100.0;339.8;2;1535.0;1518.4;22397.7;1551.7;1643.3;258.6;2.0;1.0;4.0;15.3;15.1;1501.6;15.0;375.4
Trial006;17_psna_f.jpg;0.0;10001.4;WD241;Green;Right;happy;;Local;4;119584;6.8;0.0;1;10001.4;100.0;266.4;1;1810.2;1768.5;26088.1;1843.5;1943.6;241.9;2.0;1.0;7.0;18.1;17.7;1726.9;17.3;246.7
Trial012;17_psna_f.jpg;0.0;9995.5;MD216;Coral;Right;White Space;;Local;5;1285664;72.9;0.0;1;9995.5;100.0;4.1;1;381.5;206.2;282.9;206.2;239.5;206.2;1.0;0.0;1.0;3.8;2.1;206.2;2.1;206.2
